Incident_ID,Open_Time,Handle_Time_hrs,CI_Name_enc,CI_Cat_enc,CI_Subcat_enc,Closure_Code_enc,Priority_enc,Impact_enc,Urgency_enc,Resolution_SLA_Breach,Has_KB
IM0011842,2013-07-11 12:26:00,3.15,2278,2,45,11,3,3,3,False,1
IM0011843,2013-07-11 12:27:00,2.05,2208,9,37,10,3,3,3,False,1
IM0011844,2013-07-11 12:29:00,,2725,12,58,6,3,3,3,False,1
IM0011845,2013-07-11 12:29:00,741.1333333333333,980,2,10,10,3,3,3,True,1
IM0011846,2013-07-11 12:29:00,,2442,2,45,4,4,4,4,False,1
IM0011847,2013-07-11 12:36:00,1.05,2455,2,45,4,3,3,3,False,1
IM0011848,2013-07-11 12:37:00,0.95,2834,2,58,10,3,3,3,False,1
IM0011849,2013-07-11 12:48:00,-2907.266666666667,2454,2,45,10,3,3,3,False,1
IM0011850,2013-07-11 12:49:00,1.5,2454,2,45,5,3,3,3,False,1
IM0011851,2013-07-11 13:01:00,2.75,2725,12,58,10,3,3,3,False,1
IM0011852,2013-07-11 13:09:00,2951.133333333333,2454,2,45,6,3,3,3,True,1
IM0011853,2013-07-11 13:24:00,0.7833333333333333,2725,12,58,6,3,3,3,False,1
IM0011854,2013-07-11 13:32:00,0.5666666666666667,2527,2,45,6,4,4,4,False,1
IM0011855,2013-07-11 13:40:00,741.5333333333333,2820,2,58,0,3,3,3,True,1
IM0011856,2013-07-11 13:51:00,,2263,11,41,4,3,3,3,False,1
IM0011857,2013-07-11 14:33:00,3673.85,2454,2,45,13,4,4,4,True,1
IM0011858,2013-07-11 14:36:00,740.8666666666667,2624,10,49,12,5,5,2,True,1
IM0011859,2013-07-11 14:40:00,,1014,2,10,6,4,4,4,False,1
IM0011860,2013-07-11 11:30:00,2949.35,1607,4,21,1,4,4,4,True,1
IM0011861,2013-07-11 11:31:00,0.85,1014,2,10,10,4,4,4,False,1
IM0011862,2013-07-11 11:54:00,,112,4,2,11,2,2,2,False,1
IM0011863,2013-07-11 11:54:00,,1014,2,10,6,4,4,4,False,1
IM0011864,2013-07-11 12:02:00,0.15,2834,2,58,10,3,3,3,False,1
IM0011865,2013-07-11 12:17:00,0.18333333333333332,1014,2,10,10,4,4,4,False,1
IM0011866,2013-07-11 12:40:00,2952.0666666666666,2584,2,45,10,3,3,3,True,1
IM0011867,2013-07-11 12:43:00,1.9333333333333333,2527,2,45,6,4,4,4,False,1
IM0011868,2013-07-11 12:49:00,1.7166666666666666,2286,2,45,6,5,5,2,False,1
IM0011869,2013-07-11 13:03:00,1.7666666666666666,628,11,5,6,2,2,2,False,1
IM0011870,2013-07-11 13:13:00,744.5666666666667,2661,12,3,10,5,5,2,True,1
IM0011871,2013-07-11 13:41:00,2.6,12,2,3,6,3,3,3,False,1
IM0011872,2013-07-11 14:01:00,1.4,2454,2,45,4,3,3,3,False,1
IM0011873,2013-07-11 14:05:00,1.1666666666666667,2513,2,45,6,3,3,3,False,1
IM0011874,2013-07-11 14:11:00,0.36666666666666664,2747,12,58,11,3,3,3,False,1
IM0011875,2013-07-11 14:20:00,,2684,12,45,12,3,3,3,False,1
IM0011876,2013-07-11 14:22:00,0.43333333333333335,674,7,6,6,5,5,2,False,1
IM0011877,2013-07-11 14:42:00,0.26666666666666666,2527,2,45,5,4,4,4,False,1
IM0011878,2013-07-11 14:49:00,,2398,2,45,11,3,3,3,False,1
IM0011879,2013-07-11 15:17:00,744.0833333333334,13,10,1,10,4,4,4,True,1
IM0011880,2013-07-11 15:38:00,,2584,2,45,10,3,3,3,False,1
IM0011881,2013-07-11 15:39:00,738.2166666666667,1014,2,10,10,4,4,4,True,1
IM0011882,2013-07-11 15:42:00,2944.4333333333334,2709,12,58,10,3,3,3,True,1
IM0011883,2013-07-11 15:57:00,,2489,2,45,6,4,4,4,False,1
IM0011884,2013-07-11 15:58:00,0.08333333333333333,2462,2,45,6,3,3,3,False,1
IM0011885,2013-07-11 16:02:00,,2462,2,45,6,3,3,3,False,1
IM0011886,2013-07-11 16:18:00,,987,2,10,10,3,3,3,False,1
IM0011887,2013-07-11 16:18:00,,987,2,10,10,3,3,3,False,1
IM0011888,2013-07-11 16:18:00,,987,2,10,10,3,3,3,False,1
IM0011889,2013-07-11 16:19:00,743.55,2836,2,58,6,4,4,4,True,1
IM0011890,2013-07-11 16:20:00,,2160,1,54,11,2,2,2,False,1
IM0011891,2013-07-11 16:22:00,0.5833333333333334,2454,2,45,6,3,3,3,False,1
IM0011892,2013-07-11 13:05:00,,2376,2,45,6,4,4,4,False,1
IM0011893,2013-07-11 13:06:00,738.95,2725,12,58,6,3,3,3,True,1
IM0011894,2013-07-11 13:13:00,0.03333333333333333,2268,2,42,6,4,4,4,False,1
IM0011895,2013-07-11 13:16:00,,2836,2,58,6,3,3,4,False,1
IM0011896,2013-07-11 13:18:00,0.48333333333333334,2855,2,58,6,2,2,2,False,1
IM0011897,2013-07-11 13:21:00,0.016666666666666666,2376,2,45,6,4,4,4,False,1
IM0011898,2013-07-11 13:22:00,,2610,10,49,1,4,4,4,False,1
IM0011899,2013-07-11 13:26:00,,2487,2,45,6,4,4,4,False,1
IM0011900,2013-07-11 13:27:00,,980,2,10,11,3,3,3,False,1
IM0011901,2013-07-11 13:31:00,0.6333333333333333,2725,12,58,5,3,3,3,False,1
IM0011902,2013-07-11 13:33:00,2952.0833333333335,1050,2,10,10,2,2,2,True,1
IM0011903,2013-07-11 13:33:00,2.05,2528,2,45,11,2,2,2,False,1
IM0011904,2013-07-11 13:35:00,0.38333333333333336,2442,2,45,12,4,4,4,False,1
IM0011905,2013-07-11 13:36:00,2.4,2527,2,45,6,4,4,4,False,1
IM0011907,2013-07-11 13:42:00,,2376,2,45,6,4,4,4,False,1
IM0011908,2013-07-11 13:45:00,,1816,4,21,10,5,5,2,False,1
IM0011909,2013-07-11 13:46:00,0.2,2268,2,42,6,4,4,4,False,1
IM0011910,2013-07-11 13:52:00,0.016666666666666666,2376,2,45,6,4,4,4,False,1
IM0011911,2013-07-11 13:55:00,740.2833333333333,2684,12,45,0,4,4,4,True,1
IM0011912,2013-07-11 14:02:00,0.95,2487,2,45,6,3,3,3,False,1
IM0011913,2013-07-11 14:06:00,1.85,2269,2,42,6,4,4,4,False,1
IM0011914,2013-07-11 14:15:00,0.7166666666666667,2513,2,45,6,3,3,3,False,1
IM0011915,2013-07-11 14:17:00,738.8833333333333,2442,2,45,13,4,4,4,True,1
IM0011916,2013-07-11 14:20:00,1.7833333333333334,1008,2,10,12,3,3,3,False,1
IM0011917,2013-07-11 14:23:00,0.06666666666666667,2487,2,45,6,3,3,3,False,1
IM0011918,2013-07-11 14:27:00,2946.366666666667,1080,7,19,1,4,4,4,True,1
IM0011919,2013-07-11 14:32:00,0.016666666666666666,2268,2,42,6,4,4,4,False,1
IM0011920,2013-07-11 14:35:00,0.23333333333333334,2820,2,58,0,3,3,3,False,1
IM0011921,2013-07-11 14:35:00,738.05,2376,2,45,6,4,4,4,True,1
IM0011922,2013-07-11 14:40:00,743.9666666666667,2818,2,58,10,4,4,4,True,1
IM0011923,2013-07-11 14:42:00,0.5166666666666667,2725,12,58,12,3,3,3,False,1
IM0011924,2013-07-11 14:43:00,0.08333333333333333,2268,2,42,6,4,4,4,False,1
IM0011925,2013-07-11 14:49:00,3668.15,2487,2,45,6,2,3,2,True,1
IM0011926,2013-07-11 14:52:00,10006.033333333333,2741,12,58,10,3,3,3,True,1
IM0011927,2013-07-11 14:53:00,741.5,2442,2,45,12,4,4,4,True,1
IM0011928,2013-07-11 14:56:00,0.45,2436,2,45,6,3,3,3,False,1
IM0011929,2013-07-11 14:58:00,,2849,2,58,11,4,4,4,False,1
IM0011930,2013-07-11 14:59:00,,1288,4,21,6,3,3,3,False,1
IM0011931,2013-07-11 15:03:00,3667.2,2832,2,58,12,3,3,3,True,1
IM0011932,2013-07-11 15:07:00,744.85,528,4,2,10,5,5,2,True,1
IM0011933,2013-07-11 15:11:00,,267,4,2,11,1,1,1,False,1
IM0011934,2013-07-11 15:13:00,2949.55,2817,2,58,10,4,4,4,True,1
IM0011935,2013-07-11 15:13:00,3669.35,2371,2,45,12,3,3,3,True,1
IM0011936,2013-07-11 15:15:00,0.7333333333333333,2269,2,42,6,4,4,4,False,1
IM0011937,2013-07-11 15:16:00,744.7666666666667,2588,2,45,5,2,2,2,True,1
IM0011938,2013-07-11 14:30:00,0.3333333333333333,2725,12,58,6,3,3,3,False,1
IM0011939,2013-07-11 14:34:00,1.8666666666666667,2487,2,45,6,4,4,4,False,1
IM0011940,2013-07-11 14:35:00,745.2666666666667,2283,2,45,6,4,4,4,True,1
IM0011941,2013-07-11 14:37:00,7822.883333333333,2487,2,45,6,3,3,3,True,1
IM0011942,2013-07-11 14:38:00,3669.3333333333335,2742,12,58,10,2,2,2,True,1
IM0011943,2013-07-11 14:45:00,1.5166666666666666,2487,2,45,6,3,3,3,False,1
IM0011944,2013-07-11 14:48:00,3667.883333333333,2346,2,45,4,5,5,2,True,1
IM0011945,2013-07-11 14:51:00,737.9333333333333,2820,2,58,6,3,3,3,True,1
IM0011946,2013-07-11 14:52:00,,2741,12,58,6,3,3,3,False,1
IM0011947,2013-07-11 14:52:00,,2736,12,58,6,4,4,4,False,1
IM0011948,2013-07-11 14:56:00,744.4,1990,4,21,1,3,3,3,True,1
IM0011949,2013-07-11 14:57:00,,2741,12,58,6,3,3,3,False,1
IM0011950,2013-07-11 15:10:00,3666.55,2049,6,27,1,3,3,3,True,1
IM0011951,2013-07-11 15:12:00,,2454,2,45,5,3,3,3,False,1
IM0011952,2013-07-11 15:14:00,-3575.1,2454,2,45,11,3,3,3,False,1
IM0011953,2013-07-11 15:25:00,736.4833333333333,133,4,2,12,3,3,3,True,1
IM0011954,2013-07-11 15:29:00,,2411,2,45,10,3,3,3,False,1
IM0011956,2013-07-11 16:16:00,3665.55,1980,4,21,10,4,4,4,True,1
IM0011957,2013-07-11 16:17:00,3665.016666666667,1979,4,21,10,4,4,4,True,1
IM0011958,2013-07-11 16:27:00,0.45,2818,2,58,10,4,4,4,False,1
IM0011959,2013-07-11 16:28:00,743.4666666666667,2724,12,58,6,3,3,3,True,1
IM0011960,2013-07-11 16:35:00,740.95,2504,2,45,4,4,4,4,True,1
IM0011962,2013-07-11 17:03:00,742.2166666666667,628,11,5,1,2,2,2,True,1
IM0011963,2013-07-11 17:35:00,,987,2,10,10,3,3,3,False,1
IM0011964,2013-07-11 17:57:00,739.8166666666667,991,2,10,4,4,4,4,True,1
IM0011965,2013-07-11 18:33:00,,496,4,2,6,1,1,1,False,1
IM0011966,2013-07-11 19:16:00,737.05,2874,2,58,6,3,3,3,True,1
IM0011967,2013-07-11 19:23:00,735.5166666666667,2436,2,45,6,2,2,2,True,1
IM0011968,2013-08-11 08:43:00,2930.7166666666667,2661,12,3,10,3,3,3,True,1
IM0011969,2013-08-11 08:50:00,2212.4666666666667,2532,2,45,10,3,3,3,True,1
IM0011970,2013-08-11 09:00:00,2.3666666666666667,1074,7,25,12,2,2,2,False,1
IM0011971,2013-08-11 09:20:00,0.36666666666666664,2839,2,58,11,4,4,4,False,1
IM0011972,2013-08-11 09:28:00,,989,2,10,6,4,4,4,False,1
IM0011973,2013-08-11 09:33:00,,1573,4,21,6,4,4,4,False,1
IM0011974,2013-08-11 09:50:00,2929.5666666666666,2866,2,58,4,4,4,4,True,1
IM0011975,2013-08-11 09:52:00,,1364,4,21,10,5,5,2,False,1
IM0011976,2013-08-11 09:56:00,2207.016666666667,2376,2,45,6,4,4,4,True,1
IM0011977,2013-08-11 10:29:00,2208.3166666666666,1050,2,10,10,3,3,3,True,1
IM0011978,2013-08-11 10:37:00,,987,2,10,10,3,3,3,False,1
IM0011979,2013-08-11 10:39:00,,987,2,10,10,3,3,3,False,1
IM0011980,2013-07-11 15:00:00,3668.366666666667,2376,2,45,6,4,4,4,True,1
IM0011981,2013-07-11 15:00:00,,2552,2,45,6,3,3,3,False,1
IM0011982,2013-07-11 15:41:00,,2661,12,3,6,3,3,3,False,1
IM0011983,2013-07-11 15:56:00,742.0333333333333,2875,2,58,0,3,3,3,True,1
IM0011984,2013-07-11 16:30:00,,2719,12,58,6,3,3,3,False,1
IM0011985,2013-07-11 16:36:00,,2758,12,58,6,4,4,4,False,1
IM0011986,2013-07-11 16:39:00,,2450,2,45,6,4,4,4,False,1
IM0011987,2013-07-11 16:39:00,,1889,4,21,1,4,4,4,False,1
IM0011988,2013-07-11 17:02:00,735.55,2866,2,58,4,3,3,3,True,1
IM0011989,2013-07-11 17:02:00,737.35,2532,2,45,10,3,3,3,True,1
IM0011990,2013-08-11 07:56:00,3.4833333333333334,2336,2,45,1,2,2,2,False,1
IM0011991,2013-08-11 08:12:00,,2336,2,45,1,5,5,2,False,1
IM0011992,2013-08-11 08:23:00,2928.0333333333333,897,4,9,1,4,4,4,True,1
IM0011993,2013-08-11 08:27:00,2211.0,2336,2,45,4,2,2,2,True,1
IM0011994,2013-08-11 09:07:00,2208.2833333333333,2487,2,45,6,3,3,3,True,1
IM0011995,2013-08-11 09:12:00,2216.2833333333333,674,7,6,10,5,5,2,True,1
IM0011996,2013-08-11 09:12:00,1.1,2869,2,58,6,3,3,3,False,1
IM0011997,2013-08-11 09:14:00,4.216666666666667,2754,12,58,12,3,3,3,False,1
IM0011998,2013-08-11 09:18:00,1.4,2421,2,45,1,3,3,3,False,1
IM0011999,2013-08-11 09:34:00,,193,4,2,11,1,1,1,False,1
IM0012000,2013-08-11 09:34:00,2.75,638,11,5,1,5,5,2,False,1
IM0012001,2013-08-11 09:39:00,,1692,4,21,1,4,4,4,False,1
IM0012002,2013-08-11 09:51:00,3.0,1050,2,10,10,3,3,3,False,1
IM0012003,2013-08-11 09:52:00,2213.2833333333333,674,7,6,6,2,2,2,True,1
IM0012004,2013-08-11 09:53:00,5.0,2500,2,45,10,3,3,3,False,1
IM0012005,2013-08-11 10:17:00,2205.383333333333,2513,2,45,10,3,3,3,True,1
IM0012006,2013-08-11 10:30:00,,2489,2,45,6,4,4,4,False,1
IM0012007,2013-08-11 10:37:00,,2711,12,58,11,3,3,3,False,1
IM0012008,2013-07-11 15:17:00,,2376,2,45,6,4,4,4,False,1
IM0012009,2013-07-11 15:20:00,2954.4666666666667,2336,2,45,1,2,2,2,True,1
IM0012010,2013-07-11 15:26:00,739.7833333333333,1083,4,21,10,3,3,3,True,1
IM0012011,2013-07-11 15:29:00,,2450,2,45,13,3,3,3,False,1
IM0012012,2013-07-11 15:33:00,1.0166666666666666,2278,2,45,12,2,2,2,False,1
IM0012013,2013-07-11 15:34:00,,2376,2,45,6,4,4,4,False,1
IM0012014,2013-07-11 15:35:00,0.3,2725,12,58,5,3,3,3,False,1
IM0012015,2013-07-11 15:48:00,,2866,2,58,4,4,4,4,False,1
IM0012016,2013-07-11 15:52:00,0.03333333333333333,2573,2,45,1,2,2,2,False,1
IM0012017,2013-07-11 15:55:00,,2969,4,59,6,2,2,2,False,1
IM0012018,2013-07-11 15:56:00,738.1333333333333,2820,2,58,0,3,3,3,True,1
IM0012019,2013-07-11 15:58:00,0.6666666666666666,2336,2,45,12,3,3,3,False,1
IM0012020,2013-07-11 16:29:00,0.3333333333333333,141,4,2,6,4,4,4,False,1
IM0012021,2013-07-11 16:29:00,0.7166666666666667,2836,2,58,6,4,4,4,False,1
IM0012022,2013-07-11 16:34:00,0.03333333333333333,1000,2,10,9,4,4,4,False,1
IM0012023,2013-07-11 16:35:00,-2907.9666666666667,1051,2,10,11,3,3,3,False,1
IM0012024,2013-07-11 16:45:00,3669.7833333333333,2818,2,58,10,4,4,4,True,1
IM0012025,2013-07-11 16:55:00,735.9166666666666,2725,12,58,6,3,3,3,True,1
IM0012026,2013-07-11 16:58:00,3671.8333333333335,823,4,9,1,4,4,4,True,1
IM0012027,2013-07-11 17:03:00,,1702,4,21,1,4,4,4,False,1
IM0012028,2013-08-11 07:26:00,3.283333333333333,1014,2,10,4,4,4,4,False,1
IM0012029,2013-08-11 07:48:00,,1083,4,21,10,4,4,4,False,1
IM0012030,2013-08-11 08:04:00,3.1,1083,4,21,10,3,3,3,False,1
IM0012031,2013-08-11 08:07:00,0.5333333333333333,2624,10,49,12,2,2,2,False,1
IM0012032,2013-08-11 08:20:00,0.5166666666666667,2336,2,45,4,2,2,2,False,1
IM0012033,2013-08-11 08:45:00,4.166666666666667,2869,2,58,9,3,3,3,False,1
IM0012034,2013-08-11 09:05:00,,989,2,10,1,3,3,3,False,1
IM0012035,2013-08-11 09:11:00,3.6166666666666667,2869,2,58,9,3,3,3,False,1
IM0012036,2013-08-11 09:32:00,0.75,2834,2,58,1,3,3,3,False,1
IM0012037,2013-08-11 09:46:00,5.383333333333334,2818,2,58,10,3,4,3,False,1
IM0012038,2013-08-11 09:48:00,0.016666666666666666,2573,2,45,1,2,2,2,False,1
IM0012039,2013-08-11 09:49:00,0.13333333333333333,1536,4,21,10,3,3,3,False,1
IM0012040,2013-07-11 16:55:00,,2454,2,45,6,3,3,3,False,1
IM0012041,2013-07-11 17:01:00,740.8833333333333,2709,12,58,6,3,3,3,True,1
IM0012042,2013-07-11 17:17:00,,2454,2,45,6,3,3,3,False,1
IM0012043,2013-07-11 17:25:00,733.9666666666667,2481,2,45,13,2,2,2,True,1
IM0012044,2013-07-11 18:01:00,2945.233333333333,2450,2,45,6,3,3,3,True,1
IM0012045,2013-07-11 18:38:00,,2278,2,45,12,2,2,2,False,1
IM0012047,2013-08-11 07:56:00,4.85,2618,10,49,6,4,4,4,False,1
IM0012048,2013-08-11 08:32:00,,2376,2,45,6,4,4,4,False,1
IM0012049,2013-08-11 08:55:00,1.6166666666666667,12,2,3,10,3,3,3,False,1
IM0012050,2013-08-11 08:57:00,5.9,13,10,1,10,3,3,3,False,1
IM0012051,2013-08-11 09:03:00,2.0,2398,2,45,6,3,3,3,False,1
IM0012052,2013-08-11 09:12:00,0.18333333333333332,2268,2,42,6,4,4,4,False,1
IM0012053,2013-08-11 09:19:00,2210.266666666667,2818,2,58,5,4,4,4,True,1
IM0012054,2013-08-11 09:33:00,2928.5,2269,2,42,6,4,4,4,True,1
IM0012055,2013-08-11 09:42:00,2206.0833333333335,2269,2,42,6,4,4,4,True,1
IM0012056,2013-08-11 09:49:00,3.066666666666667,2373,2,45,0,4,4,4,False,1
IM0012057,2013-08-11 09:53:00,,2376,2,45,6,4,4,4,False,1
IM0012058,2013-08-11 09:53:00,2928.7833333333333,2567,2,45,6,4,4,4,True,1
IM0012059,2013-08-11 09:56:00,2928.55,2567,2,45,6,4,4,4,True,1
IM0012060,2013-08-11 10:06:00,2928.266666666667,2376,2,45,6,4,4,4,True,1
IM0012061,2013-08-11 10:11:00,3.683333333333333,2874,2,58,0,3,3,3,False,1
IM0012062,2013-08-11 10:19:00,-1441.7,2450,2,45,10,4,4,4,False,1
IM0012063,2013-08-11 10:28:00,3.683333333333333,2725,12,58,6,2,2,2,False,1
IM0012064,2013-08-11 10:32:00,3.0166666666666666,2280,2,45,4,5,5,2,False,1
IM0012065,2013-08-11 10:39:00,0.5833333333333334,2849,2,58,6,3,3,3,False,1
IM0012066,2013-08-11 10:44:00,10782.55,2816,2,58,10,4,4,4,True,1
IM0012067,2013-08-11 10:54:00,2926.9666666666667,2820,2,58,0,3,3,3,True,1
IM0012068,2013-08-11 09:59:00,0.31666666666666665,2839,2,58,6,3,3,3,False,1
IM0012069,2013-08-11 10:08:00,0.8166666666666667,2684,12,45,0,4,4,4,False,1
IM0012070,2013-08-11 10:09:00,,2758,12,58,6,4,4,4,False,1
IM0012071,2013-08-11 10:10:00,,2725,12,58,10,3,3,3,False,1
IM0012072,2013-08-11 10:13:00,9982.433333333332,2863,2,58,6,2,2,2,True,1
IM0012073,2013-08-11 10:14:00,,2487,2,45,6,3,3,3,False,1
IM0012074,2013-08-11 10:17:00,1.0833333333333333,1683,4,21,5,2,2,2,False,1
IM0012075,2013-08-11 10:21:00,1.5333333333333334,2454,2,45,6,3,3,3,False,1
IM0012076,2013-08-11 10:23:00,1.7333333333333334,2709,12,58,6,3,3,3,False,1
IM0012077,2013-08-11 10:26:00,2933.266666666667,1992,4,21,1,4,4,4,True,1
IM0012078,2013-08-11 10:34:00,,2735,12,58,8,4,4,4,False,1
IM0012079,2013-08-11 10:35:00,2204.883333333333,2713,12,58,4,4,4,4,True,1
IM0012080,2013-08-11 10:40:00,,2487,2,45,6,3,3,3,False,1
IM0012081,2013-08-11 10:58:00,-2904.516666666667,2834,2,58,6,3,3,3,False,1
IM0012082,2013-08-11 11:01:00,2.0166666666666666,2725,12,58,6,3,3,3,False,1
IM0012083,2013-08-11 11:08:00,2931.116666666667,2788,4,51,10,3,3,3,True,1
IM0012084,2013-08-11 11:10:00,2930.4666666666667,1028,2,10,6,3,3,3,True,1
IM0012085,2013-08-11 11:20:00,0.38333333333333336,2725,12,58,12,3,3,3,False,1
IM0012086,2013-08-11 11:21:00,2208.95,2454,2,45,5,3,3,3,True,1
IM0012087,2013-08-11 11:24:00,0.7166666666666667,2322,2,45,6,2,2,2,False,1
IM0012088,2013-08-11 11:31:00,,1050,2,10,10,3,3,3,False,1
IM0012089,2013-08-11 11:40:00,2924.766666666667,2818,2,58,4,3,4,3,True,1
IM0012090,2013-08-11 11:46:00,0.85,2874,2,58,6,3,3,3,False,1
IM0012091,2013-08-11 11:51:00,2932.15,2832,2,58,4,3,3,3,True,1
IM0012092,2013-08-11 11:54:00,2203.4166666666665,2575,2,45,6,3,3,3,True,1
IM0012093,2013-08-11 11:58:00,2924.1,2849,2,58,6,4,4,4,True,1
IM0012094,2013-08-11 12:04:00,,2588,2,45,1,2,2,2,False,1
IM0012095,2013-08-11 12:04:00,1.0666666666666667,12,2,3,4,4,4,4,False,1
IM0012096,2013-08-11 12:12:00,2932.35,996,2,10,6,4,4,4,True,1
IM0012097,2013-08-11 12:23:00,,1061,4,11,1,4,4,4,False,1
IM0012098,2013-08-11 12:26:00,0.3333333333333333,2332,2,45,12,4,4,4,False,1
IM0012099,2013-08-11 12:33:00,3.2333333333333334,2267,2,42,10,4,4,4,False,1
IM0012100,2013-08-11 12:33:00,2202.233333333333,2454,2,45,4,3,3,3,True,1
IM0012101,2013-08-11 12:58:00,2202.75,2869,2,58,10,3,3,3,True,1
IM0012102,2013-08-11 10:37:00,4.516666666666667,2387,2,45,6,3,3,3,False,1
IM0012103,2013-08-11 10:54:00,2213.233333333333,1785,4,21,1,4,4,4,True,1
IM0012104,2013-08-11 11:00:00,0.4,2454,2,45,12,3,3,3,False,1
IM0012105,2013-08-11 11:01:00,2207.4166666666665,2528,2,45,10,2,2,2,True,1
IM0012106,2013-08-11 11:10:00,0.35,2324,2,45,12,2,2,2,False,1
IM0012107,2013-08-11 11:17:00,2927.1833333333334,2567,2,45,6,4,4,4,True,1
IM0012108,2013-08-11 11:19:00,3.05,2869,2,58,6,3,3,3,False,1
IM0012109,2013-08-11 11:21:00,0.2833333333333333,2684,12,45,0,4,4,4,False,1
IM0012110,2013-08-11 11:24:00,,17,2,4,4,5,5,2,False,1
IM0012111,2013-08-11 11:25:00,0.3333333333333333,2725,12,58,12,3,3,3,False,1
IM0012112,2013-08-11 11:25:00,,391,4,2,1,2,2,2,False,1
IM0012113,2013-08-11 11:32:00,3.1,2684,12,45,0,4,4,4,False,1
IM0012114,2013-08-11 11:34:00,,2567,2,45,6,4,4,4,False,1
IM0012115,2013-08-11 11:35:00,2210.95,2567,2,45,6,4,4,4,True,1
IM0012116,2013-08-11 11:36:00,1.05,2741,12,58,1,2,2,2,False,1
IM0012117,2013-08-11 11:41:00,2924.85,1050,2,10,1,4,4,4,True,1
IM0012118,2013-08-11 11:46:00,,1194,4,21,10,2,2,2,False,1
IM0012119,2013-08-11 11:56:00,,2450,2,45,10,3,3,3,False,1
IM0012120,2013-08-11 11:56:00,2208.266666666667,2567,2,45,6,4,4,4,True,1
IM0012121,2013-08-11 11:57:00,0.23333333333333334,2336,2,45,10,1,1,1,False,1
IM0012122,2013-08-11 12:13:00,2.3666666666666667,2584,2,45,6,3,3,3,False,1
IM0012123,2013-08-11 12:27:00,,2454,2,45,6,4,4,4,False,1
IM0012124,2013-08-11 12:29:00,1.5166666666666666,2725,12,58,12,3,3,3,False,1
IM0012125,2013-08-11 12:33:00,0.75,2454,2,45,4,3,3,3,False,1
IM0012126,2013-08-11 13:19:00,2207.616666666667,2501,2,45,10,4,4,4,True,1
IM0012127,2013-08-11 13:33:00,2211.616666666667,2595,9,43,6,5,5,2,True,1
IM0012128,2013-08-11 13:35:00,2211.6666666666665,2263,11,41,6,3,3,3,True,1
IM0012129,2013-08-11 13:45:00,2.2333333333333334,2725,12,58,0,3,3,3,False,1
IM0012130,2013-08-11 13:46:00,1.8666666666666667,2877,2,58,11,3,3,3,False,1
IM0012131,2013-08-11 14:12:00,2.8666666666666667,2480,2,45,0,4,4,4,False,1
IM0012132,2013-08-11 14:19:00,,1137,4,21,1,4,4,4,False,1
IM0012133,2013-08-11 14:25:00,2205.8166666666666,2552,2,45,2,4,4,4,True,1
IM0012134,2013-08-11 14:31:00,0.7166666666666667,2751,12,58,6,4,4,4,False,1
IM0012135,2013-08-11 14:37:00,,2298,2,45,6,3,3,3,False,1
IM0012136,2013-08-11 14:38:00,0.8666666666666667,2454,2,45,12,3,3,3,False,1
IM0012137,2013-08-11 14:53:00,,2567,2,45,6,4,4,4,False,1
IM0012138,2013-08-11 15:02:00,2201.516666666667,2709,12,58,0,3,3,3,True,1
IM0012139,2013-08-11 15:04:00,,1681,4,21,10,3,3,3,False,1
IM0012140,2013-08-11 15:05:00,2207.4166666666665,2567,2,45,6,4,4,4,True,1
IM0012141,2013-08-11 15:06:00,739.9166666666666,989,2,10,6,3,3,3,True,1
IM0012142,2013-08-11 10:58:00,2926.9,2820,2,58,0,3,3,3,True,1
IM0012143,2013-08-11 11:02:00,0.6,2684,12,45,10,3,3,3,False,1
IM0012144,2013-08-11 11:05:00,3.783333333333333,13,10,1,10,3,3,3,False,1
IM0012145,2013-08-11 11:06:00,,2875,2,58,0,4,4,4,False,1
IM0012146,2013-08-11 11:11:00,0.7666666666666667,2208,9,37,10,3,3,3,False,1
IM0012147,2013-08-11 11:25:00,0.6333333333333333,17,2,4,12,3,3,3,False,1
IM0012148,2013-08-11 11:25:00,3.066666666666667,2501,2,45,6,3,3,3,False,1
IM0012149,2013-08-11 11:31:00,0.2833333333333333,1066,2,14,5,4,4,4,False,1
IM0012150,2013-08-11 11:36:00,,519,4,2,11,1,1,1,False,1
IM0012151,2013-08-11 11:40:00,2211.5,1008,2,10,6,3,3,3,True,1
IM0012152,2013-08-11 11:42:00,5.233333333333333,2839,2,58,4,2,2,2,False,1
IM0012153,2013-08-11 11:42:00,1.35,2513,2,45,10,3,3,3,False,1
IM0012154,2013-08-11 11:44:00,,2269,2,42,6,4,4,4,False,1
IM0012155,2013-08-11 11:47:00,2206.0333333333333,2263,11,41,5,3,3,3,True,1
IM0012156,2013-08-11 11:52:00,2932.733333333333,2346,2,45,6,5,5,2,True,1
IM0012157,2013-08-11 11:57:00,2924.65,2263,11,41,6,3,3,3,True,1
IM0012158,2013-08-11 12:00:00,2203.6833333333334,2513,2,45,10,3,3,3,True,1
IM0012159,2013-08-11 12:04:00,1.0833333333333333,2513,2,45,10,3,3,3,False,1
IM0012160,2013-08-11 12:09:00,,425,4,2,11,1,1,1,False,1
IM0012161,2013-08-11 12:12:00,,996,2,10,1,4,4,4,False,1
IM0012162,2013-08-11 12:13:00,2208.9666666666667,2268,2,42,6,4,4,4,True,1
IM0012163,2013-08-11 12:17:00,2203.35,2869,2,58,10,3,3,3,True,1
IM0012164,2013-08-11 12:20:00,0.1,2376,2,45,6,4,4,4,False,1
